title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Highly competitive and challenging environment’,Customer Value Specialist,Work life balance is defo one of the great  things Suncorp has to offer. Ability to work from home and career development opportunities are available.,Expectation set on you is really high in comparison to resources available to get the job done or to run the operation smoothly. Company is going thru a core banking system change which all the pain of working off an incomplete operating system has been pushed to the employees with no real discount on expectations.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane QLD, Australia",5.0,5.0,4.0,3.0,3.0,4.0,4.0,Suncorp
‘May be a good insurance company but a minor bank. More like a government department.’,EM Operations Equipment Finance & Debtor Finance,Financially reasonable but not reward for effort.,"Culture of non decision making
Beauracratic
No delegation for decisions
Indecisive 
A committee for everything. 
Strangled by over engineering. 
Poor leadership 
Strategy continually changing. 
Restructuring for the sake of it. 
Poor credit capability.",Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",1.0,3.0,2.0,1.0,2.0,1.0,1.0,Suncorp
‘Good. I gained a lot of knowledge about insurance and also greatly enhanced my communicative skills whilst working there. ’,Sales Consultant,"Good working environment, flexible hours and paid for over time, weekends and public holidays. Good for career progression in Sales/ Insurance sectors. ",The KPIs and the daily volume of calls expected to answer. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Gosford NSW, Australia",3.0,3.0,4.0,4.0,3.0,3.0,4.0,Suncorp
‘A mixture of a sense of achievement and a sense of frustration at the 'blockers'’,BI Solutions Advisor,Some areas had real commitment to improving outcomes for clients and staff,Much of the management was excessively top-down with little recognition of the contribution from lower down,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,4.0,3.0,2.0,3.0,5.0,3.0,Suncorp
‘Challenging and fulfilling experience which is different every day’,Claims Assist,Working for such a big company is great and the work environment is amazing!! Team leaders try to keep moral up by doing team activities frequently,"Challenges are good too, we are currently doing competitions with other teams to try and get the best stats.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,3.0,3.0,4.0,5.0,4.0,Suncorp
‘I got my career start with AAMI/Suncorp and spent 12 years there’,Customer Service Representative,"Benefits 
Team members
Work life balance - flexible working arrangements","Leadership - its a bit of a \""jobs for mates\"" culture 
Unless willing to relocate to Eastern States not much room for career development",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Adelaide SA, Australia",3.0,4.0,3.0,2.0,5.0,4.0,4.0,Suncorp
‘Overall great benefits and perks if you can survive the overall lack of direction and less than ideal approach to getting work done.’,Senior Analyst,"Benefits are great, generally speaking people are great to work with as well. Flexibility is incredible, really appreciative of that.","Strange direction from the prior senior management has derailed the company over the last few years, it feels like it's lost it's way. Many experienced staff have left during that time which makes it hard to get things done. The overall approach to how work is financed (speaking from a technical team) is counter-productive to good quality long term outcomes, too much is done quick and cheap.",Recommends working here: Yes,Rates salary as: High,6 months ago,"Brisbane QLD, Australia",5.0,5.0,4.0,2.0,5.0,5.0,3.0,Suncorp
‘Too many chefs in the kitchen causes chaos’,Claims Assist Consultant,"Location is good 
Training was good
System (claim centre/guide wire) good","Team leaders poor support
Unrealistic standards that do not reflect a happy work environment.
Team leaders jobs unclear which causes frustration to agents as they do not offer support when requested.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,2.0,2.0,3.0,4.0,3.0,Suncorp
"‘If you don’t get promoted after 2 years, don’t bother trying. ’",Investigations,Leaving to go home. Working from home. ,Having management tell you how to do your job when they literally have no idea how it’s done. Or business improvement people coming in and not listening and changing what’s not broke for us to just go back to how it’s always done. Just ask the people doing the grunt work .... not that hard to get real feedback ,Recommends working here: No,Rates salary as: Low,6 months ago,"Brisbane QLD, Australia",2.0,4.0,2.0,2.0,2.0,4.0,3.0,Suncorp
‘I enjoy my role and the people I work with’,Customer Service Role,Work from home optiom,"Finding a permanent position, currently a max term contractor",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Barangaroo NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Great at first but less so in recent years as they became an organization that values only extroverts.’,Software Engineer,"Training courses and seminars encouraged.
Keeping up with latest tech and processes.
Flexible when personal time is needed.",Succeeding requires you to be doing presentations and ensuring you are well known.  Introverts not valued.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,3.0,4.0,5.0,4.0,Suncorp
‘First time I've enjoyed coming to work - every day!’,Senior Communications Advisor,Flexibility to work from home; purchase extra annual leave; take a career break and try something else; support and encouragement for mature aged workers,A lot of gen y employees. But I like the challenge and try to learn as much as possible from them.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Work is always full on as teams always low in staff management doesn’t care about staff and only show there face before any survey comes out pay is lowest in industry not worth the stress ’,Client Manager,Location is good and can work from home ,Always understaffed and pay is lower then retail ,Recommends working here: No,Rates salary as: Low,6 months ago,"Barangaroo NSW, Australia",3.0,3.0,2.0,2.0,2.0,2.0,2.0,Suncorp
‘Staff turnover is high.’,Software Engineer,Flexible work options.,"I joined because I heard Suncorp had a great culture, but later learned that culture has gone.  \""Inspire our people\"" is a principle and the leadership team talk with good marketing but these are hollow words. The actuality is strict deadlines, budgets, and rank and yank tactics. Cliques are numerous and protect themselves only.

If you need a short term gig and are an extrovert you may like it here but if you believe \""happy employees make happy customers\"" look elsewhere. The culture at Suncorp is \""happy customers make happy management\"".

Management should remember that employees are (sometimes) customers too.",Recommends working here: No,Rates salary as: Average,1 year ago,"Brisbane City QLD, Australia",2.0,3.0,3.0,1.0,2.0,1.0,2.0,Suncorp
‘It had it's ups and downs but overall a great place to work’,Customer Service Operator,The staff are all really lovely and you get a lot of career opportunities and benefits.,Dealing with the customers who are unhappy without the knowledge to help them due to a lack of information given from management and upper management.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Milton, Queensland, Australia",5.0,5.0,5.0,3.0,4.0,5.0,4.0,Suncorp
‘Typical big company mentality - make money above all else.’,Team Leader,Ability to move laterally or upskill in another area is always on offer; secondments galore; fantastic flexible work/life balance support,Management do not care about or listen to their people; every single Executive Manager and above I worked for cared more about themselves progressing up the food chain than what they do helping you in yours; consistency in pay across levels and divisions is woeful; constant restructures - you NEVER feel safe,Recommends working here: No,Rates salary as: Average,3 months ago,"Brisbane QLD, Australia",4.0,4.0,2.0,1.0,2.0,4.0,2.0,Suncorp
‘Great company however the people make and break it.’,Training Specialist,Great upper management and vision for the company. Lots of training available. Happy to help people move into different parts of the business to increase experience. Some benefits are amazing for work life balance.,Middle management are really bad at their roles. If they are recognized at being really bad they get shifted into another department. Systems are out of date and the new system they are introducing is a bit interesting.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,4.0,3.0,1.0,3.0,3.0,4.0,Suncorp
‘Traumatic’,Claims Advisor,"None all bad, there is really nothing good about the place at all and its a struggle every second","Management, poor support, no advancement, poor salary, targets unachievable, extra hours needed but nil compensation for additional time, hierarchy or pecking order, no work life balance, the worst experience ever.",Recommends working here: No,Rates salary as: Low,2 years ago,"Brisbane City QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suncorp
‘Good company and good work life balance and great career progression’,Sales Coach,Great company to work for as they are one of the very few that offer work from home roles.,There really isnt any challenges as the company is all about development and there is always someone to support you,Recommends working here: Yes,Rates salary as: Average,3 years ago,Cbd,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Suncorp
‘Good culture but not particularly sharp in addressing key issues facing the business’,Manager,Very friendly culture and flexible work arrangements,"Senior Management are not particularly good and it is reflected in lower staff engagement scores and serious business challenges not being faced.  
Endless large workshops with nothing being achieved.",Recommends working here: No,Rates salary as: High,6 months ago,"Melbourne VIC, Australia",3.0,3.0,2.0,1.0,4.0,5.0,3.0,Suncorp
‘Fantastic’,Lead Business Analyst,"Work life balance, and working from home just works.","Egulated industry, diversified teams",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",3.0,5.0,5.0,5.0,3.0,4.0,5.0,Suncorp
‘Can be improve if management care’,Group Risk Administrator,Suncorp has several companies under the wings and they have good relationship with several companies to offer discount for the staff,IT and account which were outsource are not helpful within the company,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,3.0,2.0,5.0,3.0,4.0,Suncorp
‘Put in the ground work and have the right attitude and you will succeed in this comoany’,Loans Accounting And Maintenance Officer,"Work from home, flexible hours, opportunities",None,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Suncorp
‘It was reasonable overall.’,Solutions Consultant And Insurance Consultant,"Taxi vouchers, support from colleagues and team leaders.  I worked there for 5 years.",Getting time off the phones to do other things,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne CBD,3.0,5.0,3.0,1.0,3.0,5.0,3.0,Suncorp
‘.’,Banking Consultant,Friendly staff members,"Poor management 
Low pay
No career development",Recommends working here: No,Rates salary as: Low,2 years ago,"Booragoon, Western Australia, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suncorp
‘Call centre extraordinaire’,Claims Assist Consultant,Positive and encouraging corporate environment,Real worldfrustrations,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Newcastle, New South Wales, Australia",4.0,3.0,3.0,4.0,3.0,3.0,4.0,Suncorp
‘Best place I have worked’,Personal Banking Manager,"Great team
Great staff
Challenging budgets
Team environment 
Great training","Meeting some budgets
Role plays 
Budgets not revised when economy is struggling",Recommends working here: Yes,Rates salary as: Average,2 years ago,"QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Great people and real challenges’,Executive Manager,Very progressive and vibrant,Constant restructures and retrenchments,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,4.0,5.0,4.0,5.0,5.0,5.0,Suncorp
"‘One company, many brands means your not alone.’",Claims Assist,The people all have the same goal and that is to do the best for the Suncorp Group customers.,"The stress levels can be very high, but management will do everything they can to alleviate for employees.",Recommends working here: Yes,Rates salary as: Average,3 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Great place to work’,Business Banking Manager,The people,Small bank trying to become a bigger bank,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Cairns, Queensland, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Suncorp
‘Lack of confidence in senior management’,Store Manager,The people & culture,Staff shortages  staff morale,Recommends working here: No,Rates salary as: Low,2 years ago,"Townsville, Queensland, Australia",3.0,3.0,3.0,3.0,5.0,5.0,4.0,Suncorp
‘Best company I have worked for.’,Claims,Great all round; opportunities; benefits; work life balance a high priority for management,Quantity of work of work at times,Recommends working here: Yes,Rates salary as: High,2 years ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Great’,Customer Service And Sales Consultant,"Great staff morale, I worked with great staff",Computer systems are clunky and slow,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Warwick QLD, Australia",5.0,5.0,5.0,3.0,5.0,5.0,5.0,Suncorp
‘Uphill battle’,Delivery Coach,Extras and perks,Big conservative corporate beast,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,3.0,2.0,3.0,4.0,5.0,4.0,Suncorp
"‘Good to work with, can be better’",Category Advisor,Amazing people,People development,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Suncorp
‘Would work there again’,Claims Manager,"Work from home, great support system",Limited opportunities for initiative ,Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0,Suncorp
‘Great & supportive place to work’,Governance,Love the flexibility and being able to work the hours that work for me as well as working from home pretty much any time I need to.,"Like all jobs there are challenges with certain personality types, but the leaders are trained and equipped to deal with that. Workload can also increase and be stressful at times, but again that's not unusual.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane, Queensland, Australia",5.0,5.0,4.0,4.0,5.0,5.0,4.0,Suncorp
‘Fabulous place and I'll really miss it’,Release Manager,Great people and teamwork,Infrastructure needs investment,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",4.0,5.0,5.0,4.0,3.0,5.0,5.0,Suncorp
‘Great career opportunists’,Communications Advisor,Lots of professional development opportunities. Ability to move around the company. Flexible working environment.,Pay was below other companies.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,Suncorp
‘Look elsewhere’,Product Manager,Flexible work practices,"Constant restructuring and short term, reactive management with nil budget.",Recommends working here: No,Rates salary as: Low,2 years ago,"Brisbane, Queensland, Australia",2.0,3.0,3.0,1.0,1.0,3.0,2.0,Suncorp
‘Suncorp is great place to work where effort is rewarded’,Executive Manager,"Large corporate with lots of lateral career opportunities, across General Insurance, Banking and Wealth Management.
Well structured remuneration and appraisal system.",Faces innovative challenges as do most corporates.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,3.0,4.0,4.0,3.0,4.0,5.0,Suncorp
"‘Great pay, great people with any easy location to travel to every day.’",Debt Collector,Great location in Brisbane City and fantastic work mates. Overall it was a pleasant working environment.,Dealing with irate customers on a day-to-day basis with many challenging obstacles dealing with large debts.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,5.0,5.0,5.0,4.0,5.0,Suncorp
‘Stay in university and don’t work in the banking industry. It’s not great. Especially Suncorp. ’,Sales And Service Assistant,Insurance discounts for staff are really great!,"The management, upper management, terrible training & lack of training, lack of praise and an abundance of criticism. ",Recommends working here: No,Rates salary as: Low,1 year ago,"Brisbane QLD, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0,Suncorp
‘Great place to work - fast paced and good environment ’,Motor Claims Consultant,Good environment to work with. Genuinely want you to succeed. ,Management and only a few can be more discouraging than encouraging ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",4.0,5.0,4.0,3.0,5.0,5.0,4.0,Suncorp
‘A means to an end’,Claims Handler,Pizza on a Friday,"The people, bad atmosphere, work ethic",Recommends working here: No,Rates salary as: Low,4 years ago,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,Suncorp
‘Great place to work’,Communications Advisor,"Values, culture and people with heart who really care about what they do and why they do it",Insurance is a competitive and often price driven business so some people might find it challenging to work in an environment where things need to change from time to time to keep pace with external influences,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,3.0,4.0,5.0,5.0,5.0,Suncorp
"‘The big, slow and passionless place means weeks go slow. ’",Communications Specialist,"People are pretty good, although the meeting culture and cliques are annoying.",Large org means lots of complexities to navigate. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",4.0,5.0,3.0,3.0,3.0,5.0,4.0,Suncorp
‘Suncorp are great to work for I've been here 3 and a half years and have had no issues’,Sales And Customer Service Consultant,"Very understanding company with \""life issues\""",Some management issues but nothing major ... also lacks some training across the brand,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,4.0,4.0,4.0,5.0,4.0,Suncorp
‘Challenging in the best way.’,Senior Dispute Resolution Officer,Excellent work culture and support. Emphasis on corporate responsibility.,Salary is average for a large company.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,3.0,4.0,4.0,3.0,5.0,4.0,Suncorp
‘Overall great’,Assessor,Security,Difficult customers expectations,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Suncorp
‘I had a wonderful experience working with great people and making lasting friendships.’,Senior Reporting Analyst,Making friends and networking opportunities.,The long commute from home.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,4.0,3.0,3.0,3.0,4.0,Suncorp
‘Challenging but rewarding’,Communication Advisor,Flexible working arrangements,Constant change,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,Suncorp
‘Refreshing environment to work in.’,Project Manager,"Location, culture, people, opportunity.","Understanding the environment, process and culture.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane City QLD, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0,Suncorp
‘Average ’,Banking Consultant,The staff members at my particular branch,Awful management and not sufficient training and support ,Recommends working here: No,Rates salary as: Average,6 months ago,"Chermside QLD, Australia",4.0,2.0,2.0,1.0,1.0,2.0,2.0,Suncorp
‘I wish I'd got on board years earlier’,Commercial Loss Adjuster,"Where I work in commercial insurance, there is a solid core of very experienced people who are very strong on mentoring.","Coping with change, which occurs quite often as 'perfect outcomes' and especially customer satisfaction are sort.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Fabulous company.’,Claims Assist Consultant,Suncorp is a fabulous place to work. Everyone is very friendly and easy to get along with. Suncorp is very flexible and treat their staff like they actually do matter.,The actual job itself can be challenging,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Coming up to 5 years and no plans to leave the company.’,Personal Insurance Support Officer,Great company with a great culture. Plenty of room to move around the business and develop.,Fast paced changes in the business.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,4.0,4.0,4.0,3.0,4.0,5.0,Suncorp
‘Suncorp IT have very poor Management’,Engineer,Suncorp sprouts flexible working and work life balance but don't follow through,Management who won't listen,Recommends working here: No,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suncorp
‘Depressing’,Claims Consultant,Work from home however constant criticism from management,It’s like big brother watching you .... very critical management.,Recommends working here: No,Rates salary as: Low,1 year ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,1.0,1.0,1.0,Suncorp
"‘Averege, commitments are not met’",Agribusiness Manager,Flexibility with working hours,Working with Management,Recommends working here: No,Rates salary as: High,3 years ago,,3.0,3.0,2.0,2.0,3.0,3.0,3.0,Suncorp
‘Going downhill quick’,Sales & Service Banking Consultant,I am studying as well as working and Suncorp always accommodate around my uni hours,"Used to like working here but in the past year, so many bad decisions have been made. So many long-serving, hard-working staff have left because there is no care factor. They say they are customer focused but all business decisions lately are making things harder for both customers and staff. ",Recommends working here: No,Rates salary as: Low,1 year ago,"Brisbane QLD, Australia",2.0,3.0,1.0,1.0,2.0,2.0,1.0,Suncorp
‘Suncorp' alright’,Corporate Affairs Advisor,Good opportunities to learn,Management and process. Also IT,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,4.0,3.0,3.0,4.0,3.0,3.0,Suncorp
"‘The Executive management aren't interested in the truth, only what makes them look good.’","Executive Manager, Shared Services",Clean,"The systems don't work at reliable level, the last thing anyone considers in an implementation is how to reconcile any process, so it gets on the post-implementation list and happens only half-heartedly after the budget runs out. Because its so big and so competitive, it doesn't matter how well your responsibility is executed, but you must look good and not let anyone say anything negative about things you've done, even if its true - usually best to blame the person who uncovered the problem, that way they won't do it again.",Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,1.0,3.0,2.0,2.0,4.0,1.0,Suncorp
‘Strict. But challenging in a good way. ’,Lending Officer,The people are fun and the role is challenging,No support and found it hard to progress because of consistent hurdles,Recommends working here: Yes,Rates salary as: Low,6 months ago,"Brisbane City QLD, Australia",4.0,2.0,5.0,2.0,3.0,4.0,3.0,Suncorp
‘Made redundant after 4 years and 6 weeks later they advertised 12 new positions that the staff that were made redundant performed. Would not recommend.’,Inbound Customer And Sales Consultant,Formal Qualification on the job,"Under payment of our redundancies, mine by $18000, others by much more",Recommends working here: No,Rates salary as: Average,1 year ago,"Gisborne VIC, Australia",3.0,4.0,3.0,3.0,2.0,3.0,2.0,Suncorp
"‘Great company, great people you should work there’",Category Advisor,"The people, all the offices, flexibility","The structure, data sources, monetary pressures",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,3.0,5.0,Suncorp
‘Good place to work’,Sales And Service Consultant,Good hours,It is very busy,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,2.0,4.0,4.0,4.0,4.0,4.0,Suncorp
‘Stress free and made great relationships ’,Claims Consultant,Flexible working arrangements ,Low salary for the amount of work that I do,Recommends working here: Yes,Rates salary as: Low,6 months ago,"Barangaroo NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Frustrating’,Risk,Broad exposure to Banking issues,Lack of management understanding around technical issues,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,3.0,1.0,3.0,3.0,2.0,Suncorp
‘Continuous improvement’,Systems Engineer,Progressive ideas,Many companies almalgamated,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,3.0,3.0,4.0,4.0,Suncorp
‘Great company to work for and working culture definitly would recommend’,Ssc,"Work life balance
The team
The culture
Support systems","Targets
Systems changing outdated",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Cleveland, Queensland, Australia",5.0,4.0,4.0,4.0,5.0,4.0,5.0,Suncorp
"‘Too many changes for me, but someone starting new would cope’",Sales And Service Consultant,I loved it until around 6 months ago when they changed our kpi's from figures to numbers and also the numbers included cold calling customers for business each customer was seen as a number.  They took away home lenders and brought in virtual lending.  I'm afraid mist people you talk to still want good old fashioned service.,Eating lunch whilst making phone calls and trying to leave before 6pm each night,Recommends working here: No,Rates salary as: Average,2 years ago,"Morayfield, Queensland, Australia",4.0,1.0,5.0,3.0,3.0,4.0,3.0,Suncorp
‘Not good.’,Banking Consultant,There isn't much. You expected to do overtime and your hard work never pays off.,Too much pressure for sales,Recommends working here: No,Rates salary as: Low,2 years ago,"Gold Coast, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suncorp
"‘Too many restructures, not enough leadership’",Sales Area Manager,Staff benefits are very good,"Lacks quality leaders.
Lacks clear strategic direction
Culture has eroded significantly over past 5 years
Company is constantly restructuring, which removes any sense of job security
Opportunities heavily weighted to males in senior leadership roles in Banking part of Group",Recommends working here: No,Rates salary as: High,2 years ago,"Queensland, Australia",3.0,1.0,1.0,2.0,4.0,2.0,2.0,Suncorp
‘I am still on probation but so far things have been great.’,Self Service,"About my team
- Interesting work in pipeline 
- Team is really great and fun","- Work moves slowly
- Restructures",Recommends working here: Yes,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,4.0,3.0,4.0,4.0,Suncorp
‘Lifelong employment’,Risk Specilist,Flexible working environment.,Nothing. Great company to work for,Recommends working here: Yes,Rates salary as: High,3 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,Suncorp
‘Very fulfilling’,Customer Sales And Service Banking Consultant,Work at home and when I work in centre management and staff are wonderful. Plenty of opportunity for advancement if wanted.,Working by myself by still keeping in contact with other team members,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,4.0,3.0,3.0,5.0,Suncorp
‘I thoroughly enjoyed my stay of 5 years’,Sr. Software Engineer,Very friendly atmosphere,Not many,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,5.0,5.0,4.0,4.0,5.0,Suncorp
‘Work/life balance? Check!!’,Sales And Service Consultant,"Suncorp really values their employees and ensures that we are looked after. Also, the ability to have the perfect blend of work and life is acheivable at Suncorp",Working with customers will always be difficult but that is out of Suncorps hands,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘I would work there agaim’,Claims Officer,"Work life balance part time opportunity and to work from home, culture was good. Salary was good for the role and discount on insurance was a great perk.",A lot of restructuring and the department relocated to Brisbane. You need to perform and reach targets.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,4.0,4.0,5.0,5.0,4.0,Suncorp
‘Worked here a long time. Loved it up until about 3-4 years ago.’,Fraud Officer,This company is currently surviving on it's legacy and it's people at the coal face.,Upper management is completely out of their depth. The vision is ridiculous and everyone outside the organisation and most inside know it.,Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane City QLD, Australia",4.0,4.0,3.0,2.0,2.0,3.0,3.0,Suncorp
‘Work from home was the only bonus about this role. ’,Client Services Manager,Work from home was probably the only good opportunity about this role. ,Having to deal with a toxic and unsupportive environment on top of the challenges with the role itself. There was no acknowledgement of employee wellbeing from management. Targets and KPIs were the only thing that mattered. ,Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",3.0,3.0,1.0,1.0,3.0,3.0,2.0,Suncorp
‘Quite happily never return to Suncorp ’,Sales And Service Assistant,Suncorp Reward Benefits- Accessing discounts to a large range of companies and brands,"Lack of support from Management, Lack of Customer Service, Companies priorities, Sales pressure, Unfair role expectations",Recommends working here: No,Rates salary as: Average,1 year ago,"Toowoomba QLD, Australia",3.0,2.0,1.0,1.0,2.0,3.0,2.0,Suncorp
‘Great place to work ’,Recovery Officer,Work life balance is excellent ,Nothing really stands out ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",3.0,4.0,3.0,3.0,4.0,4.0,4.0,Suncorp
‘Profits before customer first’,Banking Consultant,Suncorp emphasise on a work life balance. ,Too much cost cutting and thus shows through in the quality of the output. More work for the same pay. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Brisbane QLD, Australia",3.0,4.0,2.0,3.0,3.0,3.0,3.0,Suncorp
‘Poor culture. Senior management doesn't care about their staff’,Area Manager Mobile Banking,Staff are good and want the success,Suncorp no direction and keeps restructuring every year. The retail distribution team are poor leaders,Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",1.0,1.0,1.0,3.0,3.0,3.0,1.0,Suncorp
‘Started great but no longer so.’,Recoveries Officer,Insurance discounts are great,"Having successes stolen by other staff, management practices that create obstacles to success.",Recommends working here: No,Rates salary as: Average,1 year ago,Australia,2.0,3.0,2.0,2.0,4.0,3.0,2.0,Suncorp
‘Really enjoyed working there and would go back again if an opportunity arose.’,Client Manager,Great team environment. Variety of work. Option to work from home.,Dealing with upset and sometimes very stressed customers.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,4.0,4.0,5.0,5.0,4.0,Suncorp
‘It was terrible’,Customer Service Representative,Nothing would never work there again,No chance for promotion no matter how good you were at the job,Recommends working here: No,Rates salary as: Average,2 years ago,"Toowoomba, Queensland, Australia",1.0,2.0,3.0,3.0,2.0,4.0,2.0,Suncorp
"‘At every level, there's support and room to improve yourself!’",Loans Services/ Claims Consultant,Great training and support. Managers that listen and care.,There were very few.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
