title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘Damaged my growth and future employment’,Trade And Supply Chain,Salary structure is good.,Stake holders / Snr Management always cutting costs / re structuring / outsourcing jobs,Recommends working here: No,Rates salary as: High,3 years ago,Melbourne,1.0,4.0,1.0,1.0,2.0,2.0,2.0
‘ANZ is a great company to work with.  Career development and opportunity to broaden your career is endless.’,Travel And Transport Lead,Work environment and good camaradiry with colleagues.,Communicating with colleagues from diffrent country with diffent work ethics and culture.,Recommends working here: Yes,Rates salary as: Average,4 years ago,Outside australia,4.0,4.0,4.0,4.0,3.0,4.0,4.0
‘Not ideal ’,Marketing Role,Salary was more than usual. But didn’t justify the lack of breadth of role. ,Too many layers. Trying to retrofit processes when not relevant ,Recommends working here: No,Rates salary as: High,6 months ago,"Docklands VIC, Australia",2.0,3.0,1.0,1.0,2.0,3.0,1.0
‘Fabulous’,Marketing Leader,"Work life balance, environment, culture","Flat structure, difficult to get promoted to the next grade level",Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0
‘Didn't expect s bank to be this good to work for!’,National Capability Development Manager,"Inclusive culture, ethical, family orientation, respectful environment, career opportunities, genuine attempts to be customer oriented",Slow to make decisions at times,Recommends working here: Yes,Rates salary as: High,4 years ago,"Docklands, Victoria, Australia",5.0,4.0,5.0,4.0,4.0,5.0,5.0
‘Poor internal culture that is promulgated by the multi level management structure’,Product Manager,There are not any good things that I would mention.,Poor culture and multi level management hierarchy,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,3.0,1.0,1.0,1.0,1.0,1.0
‘Great people within the banking Eco system’,Concierge,Good people,Communication between floors,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,3.0,4.0,3.0,4.0,4.0
‘Career dead end!’,Small Business Manager,High profile brand,The management do nothing other than constantly analyse your sales numbers. If you are too good they want to keep you in your role & will often find ways to keep your aspirations down to earth. If you are mediocre to bad then they make people lives a misery with a constant performance improvement programme which takes up so much time that employees do not have any time to improve. Team leaders & senior managers have too much time on their hands & spend it categorising every team member & planning their career according to their own targets & interests. 14 years in finance (with various banks) & I regret the day I joined this organisation,Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",1.0,1.0,3.0,1.0,2.0,1.0,1.0
‘Your experience with ANZ will depend on your location and manager - some managers are very passionate about people and others are just trying to climb up the corporate ladder’,Personal Banker,Encouragement to continue learning and upskill,Much more of a “selling products” role than expected,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",5.0,3.0,4.0,2.0,3.0,5.0,4.0
‘Limited progression and recognition for service.’,Sales Representative,"Limited flex hours, rdo",Hi turn over of staff,Recommends working here: No,Rates salary as: Low,4 years ago,,1.0,3.0,3.0,2.0,3.0,3.0,2.0
‘Good apart from the constant changes being made at a ramped up rate.’,Customer Service Representative,Great team mates and great communications and sharing of information between teams made working there alot more fun than normal.,Trying to communicate with our Manager between meetings.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, NSW, Australia",3.0,3.0,3.0,3.0,3.0,3.0,4.0
"‘Learnt a lot, but incredibly frustrating/limiting at times’",Mortgage Consultant,Colleagues - fantastic group of people on the 'ground floor',Higher management - absolutely no idea.,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",3.0,1.0,3.0,1.0,2.0,4.0,2.0
‘Waste of time.’,Bank Officer,Staff were friendly.,Onboarding experience is terrible. Management is unsupportive.,Recommends working here: No,Rates salary as: Average,2 years ago,"Queensland, Australia",1.0,1.0,1.0,1.0,3.0,3.0,1.0
‘A great place to work and get experience in wide ranging roles’,Business Analyst,"Lots of opportunities, lots of diversity and a nice place to work.",Individual training opportunities,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Docklands, Victoria, Australia",4.0,5.0,4.0,4.0,4.0,5.0,5.0
"‘Rewarding, inspiring, and informative’",Fulfillment Officer,Great people and support,Learning new things every day.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0
‘Great place to work with friendly supportive people.’,Bank Teller,"Education, uniform, support, respect",Learning new things after being in a completely different role. But loved every minute of it,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Mackay QLD, Australia",5.0,5.0,5.0,4.0,4.0,4.0,5.0
‘Overall good environment’,Wealth Assistant,Work life balance,Tough competition for internal secondments and promotions,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0
‘Average employer - does nothing really different to most other banks’,Sales & Product Manager,Regional opportunities,Limited opportunities for promotion - constant downsizing,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",2.0,3.0,3.0,3.0,2.0,3.0,3.0
‘Great work culture’,Customer Service Consultant,"Great work environment, very diverse and inclusive.",Pay could be better. tricky environment to work in currently as lots of changes occurring in industry,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",5.0,4.0,5.0,4.0,4.0,5.0,4.0
‘Good experience.’,Señor Assistant Manager,Lots of opportunities.,Work load is heavy. Lots of departments are outsourced.,Recommends working here: Yes,Rates salary as: Average,4 years ago,Sydney,5.0,4.0,4.0,5.0,3.0,4.0,5.0
‘Frustrating’,Business Analytics And Intelligence,They pay ok and are big on flexibility.,Ridiculous interpretation of policy. Bent on cost cutting and off shoring. Poor support from management and tech.,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,2.0,1.0,2.0,2.0,2.0
‘Challenging’,Personal Banker,"Table tennis in the staff room.
City views.
Quality cafe food","Meeting sales targets
Working in a team.
Long hours",Recommends working here: Yes,Rates salary as: Average,4 years ago,"South Melbourne, Victoria, Australia",5.0,3.0,3.0,4.0,3.0,4.0,3.0
‘An amazing challenge’,Service Consultant/Personal Banker,The staff are very welcoming,Sales,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,5.0,4.0,3.0,5.0,5.0,4.0
‘Average esp. Being in a Mining town where there are numerous high paid but casual jobs’,Personal Banker,Good learning opportunities,Systems are ancient and need to be upgraded quickly,Recommends working here: No,Rates salary as: Low,1 year ago,WA,4.0,1.0,4.0,3.0,2.0,4.0,3.0
‘Good people but overall culture leaves a lot to be desired.’,Senior Product Controller,The people I worked with was the best part of the role. We formed a real team.,"The bank revolves around Melbourne unfortunately, and opportunities for growth are limited. Very big disconnect between Senior Management and the rank and file. ",Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",1.0,3.0,2.0,1.0,3.0,2.0,2.0
"‘Friendly, fun staff with great opportunities’",Personal Banker,Supportive staff,"Systems are antiquated, pay across the board is the lowest among all the banks",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",4.0,2.0,3.0,4.0,4.0,5.0,4.0
"‘Awesome, wish I could have stayed!’",Support,"People, career development and equal opportunities.","None! Seek won't let me just write that (min 20 characters), but there wasn't any!",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Great people and fantastic career opportunities’,Head Of Content Strategy,Fast paced environment with forward thinking strategies,Pressure to perform and adapt as market changes,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0
‘Stable well paid employment but can get stale in the same role for too long’,Assistant Account Manager,Salary,"Personal development education opportunities for non managerial staff was stopped.
 middle management is poor.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,2.0,2.0,3.0,3.0
‘Recommended employer’,Delivery Manager,Global enterprise level projects.,"The organisation can be quite political and bureaucratic, meaning the pace of delivery can be slow.",Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,4.0,3.0,3.0,4.0,4.0
‘Good opportunities for advancement’,Sales And Customer Service Consultant,Good work life balance,Downside is pay is performances based so if you have a bad quarter then no in line pay rise,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,4.0,4.0,3.0,5.0,4.0
‘A very good place to work.’,Systems Engineer,"Diversity, Opportunities, Flexibility at work.",Few if at all.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,3.0,3.0,5.0,5.0
‘Enjoyed my time and made lots of friends’,Commercial Teller,Meet a lot of people,To achieve sales taegets,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Perth, Western Australia, Australia",4.0,4.0,4.0,5.0,3.0,4.0,5.0
"‘Very positive, would always recommend to anyone’",Senior Business Analyst,"Great environment, great people and interesting projects. Excellent work life balance",Constant restructures can make morale a struggle at times,Recommends working here: Yes,Rates salary as: High,9 months ago,"Sydney NSW, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0
‘Regrettable ’,Personal Banker,Great workmates. Wonderful customers ,Too much emphasis on targets and profits. Staff are not a priority to management . ,Recommends working here: No,Rates salary as: Average,3 months ago,"Hamilton QLD, Australia",2.0,2.0,3.0,1.0,1.0,4.0,2.0
‘Good bank to work as you are challenged most of the time’,Credit Analyst,Friendly work environment,Constantly meeting service level agreement within the same day,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Docklands, Victoria, Australia",3.0,3.0,4.0,3.0,3.0,4.0,4.0
‘An opportunity not to be missed’,Assistant Manager,"Diverse employees, driven culture, highly professional, workforce engaged, successful outcomes",Working with offshore counterparts,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,4.0,3.0,3.0,4.0
‘ANZ has a culture of criticising others for your own personal benefit’,Continuous Improvement Lead,Good retrenchment package,Every one out for themselves,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,2.0,1.0,3.0,2.0,1.0
‘OK to work’,Solutions Architect,The environment is good. ,"The prices and management change constantly,  it is hard to focus on the work. ",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,4.0,3.0,2.0,3.0,2.0,3.0
"‘I am proud to have worked for ANZ, it was on my bucket list’",Mortgage Credit Assessment,I worked at the Head Office which is a magnificent. My team mates were great. Better process and procedure than some other banks and financial institutions,The off-shoring is the only issue,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Docklands, Victoria, Australia",5.0,5.0,5.0,3.0,4.0,5.0,4.0
"‘Stable employment, good if you are prepared to work hard.’",Lending Manager,Opportunity  to warn comissions,Lack of fte in the branches.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sunshine Coast, Queensland, Australia",4.0,3.0,3.0,4.0,4.0,4.0,5.0
‘Treat staff very poorly’,Home And Investment Lending Manager,Ok pay and bonus met some nice individual people and did learn a lot,"No work life balance, micro management and not a great deal of career progression",Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",2.0,1.0,1.0,2.0,2.0,3.0,3.0
‘Line manager was amazing but overall you're just another cog in the wheel and the company doesn't really care about you as an individual.’,Consultant,Great for flexible working,Once a consultant it's hard to get out of that space and become a full time employee.,Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC 3000, Australia",2.0,4.0,3.0,3.0,3.0,4.0,2.0
‘Testing’,Mortgage Consultant,The other staff were lovely,Terrible systems and archaic processes,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,2.0,2.0,1.0,2.0,3.0
‘Very good and im happy to work there again’,Senior Project Manager,Great experience as a contractor,Contract at the mercy of funding decisions,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,4.0,5.0,3.0,3.0,4.0
‘Challenging.’,Customer Service Officer,Other staff I work with.,"Sales targets and the push on making customers use ATMs , online banking etc to stop them coming into branches. Staff shortages and long customer wait times. Service is suffering over the push for sales.",Recommends working here: No,Rates salary as: Average,4 years ago,Rockhampton,3.0,4.0,4.0,2.0,2.0,5.0,3.0
‘Great organisation to work for’,Manager,Lead by a CEO who is very down to earth and is creating a meaningful culture for our staff and customers,Working in a huge organisation can cause technical issues on an ongoing basis,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,3.0,5.0,5.0
‘Proud to be a member’,Senior Consultant,Work/life balance is awesome,Benefit and perks are not good as the others,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Docklands VIC, Australia",4.0,5.0,5.0,5.0,4.0,5.0,4.0
‘Good if you just want a stable job otherwise could be a very long way to achieve career goal’,Part Time Personal Banker,"Good to work for a large organisation, staff benefit and flexible hours. Take care of staff members well being.
Nice people working there","Hard to progress from retail to corporate, sales oriented, multi language skills definitely an advantage. 
Branch management style could vary a lot between branches.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne City, Victoria, Australia",3.0,4.0,3.0,3.0,4.0,4.0,4.0
"‘I think the company is great to work for, regardless of the banking sector being unempathetic to customers. It is improving slowly. I would love the opportunity to work there again’",Senior Team Manager,People are good and loyal to the company.,"Resources are not used effectively due to time constraints and processes could be improved.
Strategic decisions are very numbered based",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,5.0,5.0,5.0,5.0,5.0
‘Working at ANZ Onepath was very frustrating and suffocating.’,Senior Customer Service Officer,Nice spacious office.,Slow computer systems which were frustrating. IT moved to India so poor English language  was a big challenge if help needed for IT problems. Also unrealistic time frames for morning tea/toilet break. Every second of the day was monitored.,Recommends working here: No,Rates salary as: Average,4 years ago,"Wollongong, New South Wales, Australia",3.0,3.0,2.0,3.0,2.0,3.0,2.0
‘I'm proud to work for such a great place.’,UAT Lead Manager,"People, interesting work,  flexibility",The embedded culture,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,4.0,3.0,4.0,5.0,5.0
‘Good company to work for’,SPB,Good long term goals,AUS market need to be balanced,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,4.0,4.0,3.0,4.0
"‘Good, but could be better.’",Senior Customer Support Officer,Good banking benefits.,Career development limited,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,3.0,4.0,2.0,4.0,4.0,3.0
‘Best place for work’,Trace Officer,Very good team,Good Competition,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,4.0,4.0,3.0,4.0
‘I have enjoyed my time at ANZ and cant imagine working anywhere else’,Service Consultant,I work in a small branch which is very friendly and everyone helps out,"By working in a smaller branch, it is very hard for career development as the job opportunities do not present themselves as much as main branches get priority",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Warwick, Queensland, Australia",2.0,4.0,4.0,3.0,3.0,4.0,4.0
"‘When i first worked for ANZ it was about the customer, now its all changed.’","Branch Manager, Teller, Customer Service",Great work mates and life long friends made,Constant pushing for flogging product,Recommends working here: No,Rates salary as: Low,1 year ago,"Chelsea VIC, Australia",2.0,2.0,2.0,2.0,2.0,2.0,2.0
‘Not paid enough for the level of professionalism that is required’,Personal Banker,The staff that you work w,The expectations of senior management,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Brisbane, Queensland, Australia",3.0,2.0,2.0,1.0,2.0,1.0,3.0
‘Overall a good place to work.’,Customer Service Officer,Helpful work collegues,A few of the Customers who came into  the branch.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Armadale,4.0,4.0,3.0,3.0,3.0,3.0,3.0
‘Stifling - made worse by the empty rhetoric’,ANZ Digital,"Good offices, some good people",Poor management- people promoted based on who they know,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,4.0,2.0,2.0,2.0,2.0,3.0
‘They sell off where they can to over seas ’,Xxx,My team was nice.       ,No career progression ,Recommends working here: No,Rates salary as: Low,1 year ago,"Wollongong NSW, Australia",1.0,2.0,3.0,2.0,2.0,1.0,2.0
‘The ability to work from home is good and if you have a good manager it helps ’,Talent Acquisition Specialist,Flexibility depending on the department you work within ,Some manager micro manage. And things change every minute so it’s hard to stick to agreed projects ,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Sydney NSW, Australia",2.0,4.0,4.0,2.0,2.0,3.0,3.0
‘23 yrs were excellent. Last 18 months horrendous’,Assistant Manager,Staff are excellent. Branch Mgr excellent,Everyday. Computer system is attrocious,Recommends working here: No,Rates salary as: Average,2 years ago,Wa,1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Dealing with constant change’,Business Development Manager,The Graduate Program offers a gateway and path for young people and an opportunity to develope skills very quickly.,Dealing with constant change. Performance is paramount if trying to clime te corporate ladder,Recommends working here: No,Rates salary as: Average,2 years ago,"Docklands, Victoria, Australia",2.0,3.0,3.0,3.0,3.0,2.0,3.0
‘A mostly enjoyable place to work’,Small Business Specialist,Team members are great,No real movement or chances of promotion. Senior staff aren't moving anywhere so no promotions unless you move interstate,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",3.0,3.0,4.0,3.0,2.0,4.0,4.0
‘ANZ is a great company - it just all depends on your manager and their vision’,Digital Marketing Manager,Being able to work part-time,Being overlooked for other roles / new projects as I was part-time,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,3.0,5.0,4.0,3.0
‘Returned to ANZ after a 2 year break and pleased to be back!’,Branch Manager,Get assistance when needed,Setting everything up on commencement,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,4.0,4.0,5.0,5.0,5.0
‘Don’t see humans; sees numbers’,Mortgage Settlements,"Office locations, reputed employer",Not enough support for newcomers,Recommends working here: No,Rates salary as: Low,1 year ago,"South Melbourne VIC, Australia",1.0,4.0,3.0,1.0,2.0,4.0,1.0
‘SOLID EXPERIENCE IN CORPORATES & INSTITUTIONAL BANKING SECTOR’,ASSOCIATE DIRECTOR,THE MANAGEMENT WAS GOOD AND WORKING ENVIRONMENT WAS FAIR.,LOTS OF CHALLENGES IN EMERGING MARKET,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,3.0,3.0,3.0,3.0
‘Do not come and work here if you want perpetual restructure’,Business Analyst,Massive restructure is happening,Massive restructure is happening,Recommends working here: No,Rates salary as: Average,2 years ago,"Docklands, Victoria, Australia",1.0,4.0,1.0,1.0,3.0,4.0,1.0
‘Love it. will definitely spend my career in banking. ’,Personal Banker,The opportunity to travel from branch to branch to learn new things ,The ability to learn everything especially if you are only in a small branch ,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Cowra NSW, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0
"‘Just made 20 years with ANZ, so it must be good’",Branch Manager,"Plenty! My staff, my customers.... I love helping my customers achieve their financial goals","Plenty of these too, however that's one of the best parts of the job",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Cherrybrook, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,4.0,4.0
"‘Excellent opportunities, poor leadership at times.’",Regional Executive,The people and development opportunities.,Just remember that the business never truly cares - they'll make management decisions without real investigation.,Recommends working here: Yes,Rates salary as: High,4 years ago,Melbourne and Adelaide,5.0,4.0,4.0,3.0,4.0,4.0,3.0
‘Extremely dissapointing’,Home And Investment Lending Manager,Flexible working hours,Terrible Technology and poor working environment,Recommends working here: No,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",1.0,3.0,1.0,1.0,4.0,3.0,1.0
"‘Rewarding forcthis time in my life, full time mum, part time worker’",Executive Assistant,Flexibility & my boss is very understanding,Getting wider comunity to value the EA role,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,5.0,4.0,3.0,4.0,4.0
‘A very enjoyable workplace with great opportunities for development’,Quality Assurance Manager,"Great facilities, great corporate structure and training",The docklands just isn't as nice as the city,Recommends working here: Yes,Rates salary as: High,4 years ago,"Docklands, Victoria, Australia",4.0,3.0,4.0,4.0,2.0,5.0,4.0
‘Rewarding and fulfilling environment’,Branch Manager,"Team environment 
Staff developememt",Branch Closures and staff morale durring that period before closure,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Perth, Western Australia, Australia",4.0,3.0,4.0,4.0,4.0,5.0,4.0
‘Left me not wanting to work in a bank again’,Financial Adviser,Flexibility with working in or out of the office,"Very sales driven, poor culture",Recommends working here: No,Rates salary as: High,2 years ago,"Brisbane, Queensland, Australia",3.0,1.0,2.0,2.0,4.0,3.0,2.0
"‘Get in, earn as much has as possible, get out’",Middle Management-Retail,.above average pay and colleagues that try to achieve,"Lots of new ideas, poor execution, no follow up, too busy looking at the next shiny thing -  no clear direction",Recommends working here: No,Rates salary as: High,2 years ago,Australia,3.0,1.0,2.0,2.0,2.0,5.0,2.0
"‘Long hours, arduous processes and when my living circumstances changed there was no opportunity to change my work situation to cater.’",Senior Business Analyst,Great for career development and wage,"Bureaucracy, red taped processes and hours weren't great.",Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,1.0,1.0,2.0,3.0,3.0,3.0
"‘An intially stressful and unpleasant workplace that over time can become acceptable, but never anything other than that.’",Editor,A few good coworkers and work that relates to my skill-sets. The work is varied and some of the people for whom I work are nice enough.,"Management that is truly awful at managing its staff's time, its own expectations, and communicating its requests in a manner that is positive, appreciative of peoples' previous commitments, and that respects peoples' work-life balance (or lack thereof). Staff can be distant and either don't have much of a personal life, or keep it heavily separated from work, making it hard to get to know people as anything other than People Who Do Stuff.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,3.0,2.0,2.0,2.0,3.0
‘Good but lots of scope for improvement. ’,Assistant Relationship Manager,"Flexibility, work life balance. ",Not enough opportunities without strong reference. ,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Sydney NSW, Australia",3.0,4.0,3.0,2.0,4.0,2.0,3.0
‘This organisation has a lot of internal pressure which results in a lot of stress leave taken ’,Personal Lending Banker,Training was great and encouraged you to develop your knowledge ,Constant pressure to hit targets.  Even when targets were hit it was never good enough ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Biloela QLD, Australia",4.0,4.0,4.0,3.0,3.0,4.0,4.0
‘It’s a good way to enter the banking sector ’,Journey Expert,There is definitely good flexibility at work,"Despite the implementation of NWOW, there is a lot of hierarchy and politics in the background. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",3.0,4.0,2.0,1.0,3.0,3.0,3.0
‘Would never recommend working for ANZ. Worst experience in my life’,Senior Small Business Specialist,Staff were great to work with. Made great friends,Pressure and high sales targets,Recommends working here: No,Rates salary as: Average,1 year ago,"Maitland NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Unfulfilled potential’,State Manager - SMSF Specialist,Big entity but not client focussed,"Whilst there was plenty of potential, they were unable to tap into it",Recommends working here: No,Rates salary as: Low,3 years ago,Melbourne,2.0,2.0,2.0,1.0,2.0,2.0,2.0
"‘Sell, sell, sell.’",Senior Personal Banker,Staff banking benefits and discounts.,Constant sales.,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,1.0,2.0,1.0,1.0,3.0,2.0
‘Enjoy working’,Product Control,Colleagues within other departments,Management team don't open up,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,2.0,1.0,3.0,4.0
‘Meeting life long friends over a 25 year journey’,Business Relationship Manager,Camaraderie and seeing the state,Sales targets and inexperienced middle management,Recommends working here: Yes,Rates salary as: High,2 years ago,"Fremantle, Western Australia, Australia",4.0,3.0,4.0,3.0,4.0,3.0,4.0
"‘I wouldn’t recommend, consider a tier 2 bank or a bank with still a lot of there operations onshore ’",Personal Banker,The work is constant ,"Diversitiy is pitched in the main stage, however in practice it’s not there. ",Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",1.0,2.0,2.0,5.0,3.0,1.0,2.0
‘Interesting.’,Team Supervisor,Leverage on large organisations.,"Uninterested management, not a great workplace for temporary staff.",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,2.0,3.0,3.0,4.0,3.0
‘Challenging’,Branch Manager,Diversity within network,Unrealistic targets and performance metrics,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,3.0,2.0,2.0,4.0,5.0,3.0
‘The worst environment without support I have ever had to work in’,Leadership,Good pay,"Old methods of leadership and a toxic, pass the accountability environment. They need to improve practicing what they preach for diversity",Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,1.0,1.0,1.0,3.0,2.0,1.0
‘A great place to work’,Asst Manager,Respected by management. Love customer experiences,Always short of staff and puts huge pressure on staff. Some staff take sickies as soon as they have enough hours.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"New South Wales, 2444, Australia",4.0,3.0,5.0,4.0,2.0,4.0,5.0
‘Good experience ’,Senior Data Consultant,Good career development. Work life balance is nice!,Working along different geography ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",5.0,5.0,4.0,4.0,5.0,5.0,5.0
‘Awesome’,Home Loan Consultant,Everything about ANZ is great and a company who looks after their employees very well,You need to work ethically to grow up,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘No career progression’,Auditor,Flexible working arrangements,Performance reviews are ineffective. Fat and unproductive  middle management. Promotions not based on output but personal preferences. Hard to move between areas.,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,3.0,3.0,1.0,2.0,2.0,1.0
"‘Terrible employer, avoid at all costs if you care about your career.’",DTR,"Hours were fair, I always got lunch breaks.","No career development.
No rewards or payrises for hard work or high performance.
Managers are bias and self-serving.",Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,2.0,1.0,1.0,1.0,1.0,1.0
"‘Overall experience is good with ANZ. Like any job, it has great moments and bad moments.’",Analyst,"Change appears to be occurring, but takes time. A change of CEO may bring a different mentality and this is not a negative statement about the current CEO. 

There is opportunity to move into Asia for employment.",Technology.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,2.0,4.0,3.0,3.0,4.0,3.0
‘Really enjoyed my time there’,Sr Test Analyst,"Flexible, ability to work from.",Working with off-shore resources,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,4.0,3.0,5.0,4.0
‘Met some great people’,Personal Banker,"Not too much, met great people within the role but thats about as far as it goes","Micromanaging, Boring, Job opportunities usually go to who you know not what you know, corporate suit and tie work and treated like robots.",Recommends working here: No,Rates salary as: Low,1 year ago,"Victoria, Australia",3.0,2.0,2.0,3.0,2.0,2.0,2.0
‘Performance driven but inconsistent and insensitive people management’,Director Credit Support,Opportunity to work in extensive overseas network,Work life balance is often not genuinely embraced by management,Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,2.0,3.0,3.0,3.0,3.0,3.0
‘Amazing’,Sales Consultant,Helping customers,Dealing wth customers and there needs daily was very rewarding but challenging,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Canberra, Australian Capital Territory, Australia",4.0,4.0,3.0,4.0,4.0,4.0,4.0
