title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘A good experience to have’,Team Member,Employee Share Offer,Finding a permanent position,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne City, Victoria, Australia",3.0,4.0,2.0,2.0,3.0,3.0,4.0
‘Great culture but low remuneration.’,Capability Lead,"Great people and culture, staff benefits are really good.",Senior management constantly changing and so does the strategic visions. Limited opportunities to grow and develop as a result. Salaries are also the lowest in the industry.,Recommends working here: No,Rates salary as: Low,1 year ago,"Docklands VIC, Australia",3.0,4.0,3.0,2.0,4.0,3.0,3.0
‘Fine for an in between job.’,Call Centre Role,Provide paid training for the role,The people and the KPIs. Not all of the people are horrid and KPIs are very achievable. But there is just enough office politics and constant pressure to make this a very unenjoyable work atmosphere. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Rhodes NSW, Australia",4.0,3.0,1.0,1.0,2.0,5.0,2.0
‘Overall I would work for them any day’,QA Analyst,Very accomodating and patient with employees,Hard to find perm opportunities,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,3.0,3.0,4.0,4.0
‘A waste of time’,Manager,Cant think of anything.,Management is poor and has been self serving over its workforce,Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,4.0,1.0
‘Wouldn’t go back’,CA1,Met some nice people. Got experience in banking/customer service ,"Very pushy for targets. Seems like you were never doing enough and never recognised for achievements. Worked over time almost every second day and was never appreciated, it was like it was expected. ",Recommends working here: No,Rates salary as: Average,3 months ago,"Mackay QLD, Australia",2.0,2.0,2.0,3.0,2.0,3.0,3.0
‘Overall good’,Senior Credit Analyst,Nice office/working environment,Work/life balance,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,4.0,3.0,3.0,3.0,3.0
"‘Great career opportunity, often stifling management’",Mortgage Retention,"Career development, great opportunity to learn new banking skills","Competitive corporate environment, some managers don't like you and won't progress you",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,3.0,4.0,4.0,3.0,3.0
‘Diversified Banking Experience’,Agribusiness Manager,Relationship banking. Helping clients succeed in what they do.,Processes and policies. Sometimes the workload is too high to accomplish all minimum expectations,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Hobart, Tasmania, Australia",4.0,3.0,4.0,3.0,3.0,5.0,4.0
‘A great place to bring yourself to work and add value in your uniqueness.’,Product Analyst,It's a place of opportunities. Working smart pays.,"It's a big organisation, challenges of navigating such a big group can be daunting.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Terrible management resulting in disengagement.’,Debt And Equity Market Operations,"Good work life balance,good employee benefits",Low pay for high level work.,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,1.0,3.0,5.0,3.0
‘NAB is the way to happy employees that has happy customers’,Contact Centre Technology Manager,An awesome place to work. Genuine people and great culture,"May require weekend work, that sometimes hinders your time with the family",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,4.0,3.0,4.0,5.0
‘Great team experience’,Senior Project Manager,"Work/life balance, the team, management support",Long term planning and strategy follow through,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Docklands VIC, Australia",3.0,5.0,5.0,5.0,4.0,4.0,4.0
‘Seven years of frustration.’,Call Centre Operator,Being stuck in a call centre environment there weren't too many good things although  I did have two outstanding team leaders v 8 to 10 who were clearly not up to scratch. I really did enjoy the contact I had with customers and bankers in other areas that would call in.,Leaving the call centre environment and moving to a lending area which was more in tune with the experience that I already had.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,3.0,2.0,1.0,3.0,3.0,3.0
‘Learnt a lot about financial planning.’,Financial Planner,Worked in a good team environment and learnt a lot from senior planner.,Targets,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melton, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0
‘Management are ruthless’,Sales Role,None. A terrible place to work,Toxic sell at all cost culture.,Recommends working here: No,Rates salary as: Average,1 year ago,"Adelaide SA, Australia",2.0,1.0,1.0,1.0,2.0,2.0,1.0
‘Toxic work place’,Customer Service Officer,The people I worked with in my team was the only good thing working there.,Not having the support or proper instruction right from the start.,Recommends working here: No,Rates salary as: Average,2 years ago,"Docklands VIC, Australia",3.0,1.0,1.0,2.0,3.0,2.0,2.0
‘Hated it never again will I work at nab’,Teller,Most of staff we're friendly. No wkend work,Relentless sales targets poor management in all areas,Recommends working here: No,Rates salary as: Average,4 years ago,"Bundaberg, Queensland, Australia",2.0,3.0,1.0,1.0,4.0,5.0,1.0
‘Good growth and diverse experience’,Senior Testing Analyst,Flexible working environment. ,Complex banking application,Recommends working here: Yes,Rates salary as: High,3 months ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Zero support from management and unfair workload.’,Customer Advisor,Some of the people are good to work with,Management are absolutely shocking.,Recommends working here: No,Rates salary as: Low,2 years ago,"Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Not a happy environment to work for.’,Credit Analyst,Get thrown in the deep end and self taught yourself how to do the job. Always very busy you won’t get bored,Limited time to do many things. Unnecessary pressure from the top and it’s high stress environment,Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney NSW, Australia",1.0,2.0,1.0,1.0,1.0,1.0,1.0
‘Life long career’,Customer Service Team Leader,The benefits and oppertunities,Constant change of direction and focus,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,5.0,4.0,5.0,3.0,4.0,5.0,4.0
‘Disappointing as staff and customers at not their priority!’,Business Analyst,My workmates and clients,Continual understaffing. Unrealistic targets set.,Recommends working here: No,Rates salary as: Average,3 months ago,"Geraldton WA, Australia",3.0,2.0,3.0,2.0,3.0,3.0,2.0
‘Great people - sometimes work gets too complex.’,Change Manager,Your skills and contributions are appreciated and acknowledged.,Too many stakeholders involved in everything.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Docklands VIC, Australia",5.0,5.0,2.0,4.0,3.0,4.0,3.0
"‘If you're not into change, then NAB may not be the place for you’",Project Delivery,Work from home is available,Constant change and restructuring.  Leadership keeps changing direction.  Hard to be agile when there's constant change in direction,Recommends working here: No,Rates salary as: High,1 year ago,"Docklands VIC, Australia",1.0,4.0,1.0,1.0,2.0,3.0,2.0
‘Great people but pressure to do more with less’,Senior Legal Counsel,"Genuinely collegiate dynamic environment full of smart, motivated people.",Increasingly unrealistic expectation to do more high risk work faster with reduced staff.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,2.0,3.0,4.0,4.0,4.0,5.0,3.0
"‘Was great, now not so much. ’",Senior Consultant,The people doing the day to day work.  Those that are left after the last three years of rapid downsizing. ,Senior Leadership is very disconnected from front line staff.   Seem to be happy lining their own pockets and providing jobs for their mates than looking after their staff.,Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",2.0,1.0,2.0,1.0,2.0,3.0,2.0
‘Very beneficial’,CUSTOMER SERVICE OFICER,The staff and the customers were the best things .,Meeting targets every month.Pressure to sell,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,4.0,4.0,4.0,4.0,5.0
‘Would happily go back to work for NAB’,Banker,Management were amazing,A lot of knowledge needs to be learned in a short time,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Horrible management which made working there unbearable’,Consultant Broker Response Centre,Nice coworkers.,Coming up against negativity.,Recommends working here: No,Rates salary as: Average,4 years ago,"North Sydney, New South Wales, Australia",2.0,1.0,1.0,1.0,2.0,2.0,1.0
‘Indian manager never gave me a chance to show my potential.’,Customer Adviser,Nab products are good,"Inside politics at belmont branch wa, is killing the reputation of Nab.",Recommends working here: No,Rates salary as: Low,2 years ago,"Belmont, Perth, Western Australia, Australia",1.0,2.0,1.0,1.0,2.0,1.0,1.0
‘Best role that I ever had - sad day when I left due to restructure’,Executive Assistant,Great place to work - very flexible,Restructure - not sure if management really understand how important administration roles are and what impact they have when not there.,Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0
‘Mostly positive’,Project Manager,"Workplace environment
People",Numerous management levels,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,5.0,2.0,3.0,5.0,4.0
"‘Ok, but I wouldn't consider returning anytime soon ’",Banking Adviser,You are rewarded for what you work for ,The overall company politics ,Recommends working here: No,Rates salary as: Average,1 year ago,"Rockdale NSW, Australia",3.0,2.0,2.0,2.0,3.0,2.0,2.0
‘Stayed too long’,Business Improvement Specialist,Options to work from home,"Poor management culture, pay is not aligned to market prone to outsourcing",Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,4.0,3.0,1.0,2.0,4.0,1.0
‘Good work life balance’,Associate,"Work life balance, work benefits",Technology ; lots of system issues and systems are outdated,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,3.0,3.0,3.0,3.0,4.0
‘Great opportunity if your prepared to them’,Change Management Consultant,Great learning environment,Limited workspaces. Lack of direction in some Business areas.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,5.0,3.0,3.0,3.0,4.0,4.0
‘Quite poor in recent years’,Personal Banker,Products & environment ,Work life balance and leadership ability,Recommends working here: No,Rates salary as: Average,1 year ago,"Spearwood WA, Australia",2.0,2.0,4.0,1.0,3.0,2.0,2.0
‘I'd go back tomorrow’,IT Program Manager,Great environment to work in.,Management sometimes don;t know the facts,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,4.0,5.0,5.0,4.0,3.0,4.0,5.0
‘I really enjoy working for NAB.’,Business Development Manager,Excellent opportunities and flexible work environment.,The systems and bureaucracy - it’s a big organisation.,Recommends working here: Yes,Rates salary as: High,3 months ago,"Perth WA, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
"‘Like working at nab, has taught me lots and overall treats me well.’",Comms Manager,"Flexible work environment, large company with access to lots of great people, framework and structures in place to ensure nab and its people do the right thing by customers and each other.","Complex, hard to get things done, red tape, always restructuring, still very heirarchial.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,5.0,5.0,4.0,5.0,5.0,4.0
"‘Big exposure, but ultimately not worth the trouble.’",Web Developer,"Some of the people were OK to work with, but I wouldn't consider them to be long lasting friends or anything.","Management, technology, and vision. If you're the \""right\"" person, you'll be OK, but if you're a grunt, well then expect to work hard, with little to no acknowledgement.",Recommends working here: No,Rates salary as: Average,3 years ago,"Melbourne, Victoria, Australia",1.0,1.0,4.0,1.0,1.0,4.0,1.0
‘If you want a career in lending & finance a good bank to work for - and getting better. ’,Branch Manager,"A degree of autonomy, opportunity to develop and coach a team, reasonable hours, and beign able to respectfully provide an opinion or input if it's constructive and have it heard - and even actioned (not overnight!) If your immediate people leader and their reporting chain are good it makes it very enjoyable on a good day for sure.
Some good changes beign made by some good people - and the opportunity to be part of it.
And being in a position to help customers is both exciting & very satisfying. ","There are still some old school senior leaders that have no idea what it is like on the coalface, and micro manage. Maybe not 'sales' so much now, but calls and 'activity'. 
No relief staff at all for sickness in regional areas & everyone has to beg borrow steal to try and keep open sometimes.
Lot of staff cuts, although more in the business side of the bank.
And the technology........the technology. ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Victoria, Australia",4.0,4.0,4.0,3.0,2.0,5.0,4.0
‘We give...they take more’,Bank Officer,"Star Rewards programme, Free Flu shot","Reduced staff levels, and increased Targets!  Hard to plan Holidays together with family and friends. Part timers rule!  Hard to organise RDO's around part time staff days off and training courses and of course unplanned sick leave. Relief models leaves a lot to be desired! Minimal full time positions.",Recommends working here: No,Rates salary as: Average,2 years ago,"WA, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0
‘Good’,Manager,"I have for the most part had really good people managers at NAB, they have been fair and reasonable, interested and helpful in career development and supportive",Stagnant salary and reduced short term incentives in part due to the industry position - not the growth industry it once was,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,5.0,3.0,5.0,4.0
‘A challenging role with varied opportunities for the right people.’,Customer Advisor,"Great team spirit, great products to sell, challenging, varied roles, excellent perks.","Customers, not enough resources, staff shortages, slow progression.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Tuggerah, New South Wales, Australia",2.0,4.0,4.0,4.0,5.0,3.0,4.0
"‘Great for improving a few set skills, but don't expect anything more than a hard earned fortnightly wage.’",Customer Advisor,It teaches you a lot of skills in a challenging environment. I am more organised and have learnt various other skills.,"Management, career progression, worklife flexibility, pay. Don't expect to be rewarded for your hard work, expect to stay after hours for no additional bonuses.",Recommends working here: No,Rates salary as: Average,3 years ago,Queensland,2.0,2.0,2.0,2.0,2.0,2.0,2.0
‘Contract market in Melbourne is small enough that we have to endure a collective downward squeeze by employers such as NAB’,Portfolio Analyst,The good old 40 hour week is alive and well - unless you are perm then it seems to be 37 1/2 - dark ages,"Contractors are disposable commodities and are treated as such. Hired and let go - not much in between. 
Rates have not changed in 7 years, so effectively they have decreased",Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,2.0,1.0,1.0,2.0,3.0
"‘I work part time 3 days a week as a teller and is a fairly stress free stable job most of the time,’",Customer Advisor,"Large company to work for so stability, flexible work life balance as you can work as little or as much as you like.",Rude customers and sales targets and meetings twice daily with a huge push on home loan referrals constantly which makes the job monotonous and boring at times.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",3.0,4.0,3.0,2.0,3.0,2.0,4.0
‘A great place to start my career’,Credit Cards Adviser,The benefits were excellent and the location was very well serviced by public transport. I made some really great friends at NAB that I keep to this day. I gained some really valuable experience at NAB that has benefited me in my career pursuits beyond.,"I found that there wasn't a huge amount of communication between the various departments and this, I felt, made the role more of a challenge than it needed to be.",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,3.0,3.0,5.0,5.0,3.0
‘Worked with lots of great people but watch out for the plethora of dodgy managers!’,Senior Associate,The people you work with are fantastic which is why I stayed for as long as I did.,Centralization has gone too far and you end up spending too much time reporting your activities than you do meeting customers,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,3.0,2.0,3.0,4.0,4.0
‘Great place to learn new things’,Business Banker,"Great learning place, teamwork, excellent perks when you understand them. If you are good enough there is great potential to advance, sky is the limit.","Need to be focused and alert, no compromise, no slip ups. If you get easily stressed , don't go in.",Recommends working here: Yes,Rates salary as: Average,9 months ago,"Sydney NSW, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0
"‘Everything a good company should have, but management let them down.’",Team Leader,They have everything a good company should have: Good pay; policies for equality and diversity; rewards programs; flexible working; etc.,"Most of the good things seem to be just for show. Promotions are based on who can talk themselves up the best, not who is best for the job. Upper management make poor decisions and have little loyalty for the workers. The rewards system is also unfair. This used to a good company and still could be a great one, but management continue to let them down are not held accountable.",Recommends working here: No,Rates salary as: High,3 months ago,"Queensland, Australia",3.0,3.0,2.0,1.0,3.0,4.0,2.0
‘Fun place to work with a great sense of accomplishment.’,IT Contractor,"Great people and a very good culture, good technology. Was close to home and management are flexible when it comes to the hours of your shift. Definately reccomend.",Finding the right department to deal with an issue can be interesting sometimes as the corporation is so large.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,3.0,3.0,5.0,5.0
"‘Understaffed, poor systems and process, good colleagues ’",Mortgage Lending Specialist,Great colleagues this is not a reflection of Nab though ,"Lot of rhetoric but very little action to back it up, have always been under staffed and huge amount of processes to contend with ",Recommends working here: No,Rates salary as: Low,3 months ago,"Melbourne VIC, Australia",1.0,2.0,3.0,1.0,2.0,3.0,2.0
‘It is fulfilling being able to say I work for one of the big 4 banks.’,Customer Advisor,"When you're working for the bank, the career development provided as well as the opportunities are terrific. You get looked after very well with remuneration and benefits. Prior, I was working for Optus, which provided discounts on phone plans, which is great, but now I get staff rates on credit cards and home loans, so the perks are unbelievable.","Working in a bank can be stressful at the best of times, especially when you're dealing with people's money. Some times, there's too much to do, with far too little time to do it in, and it can be overwhelming but with experience, you begin to handle things better.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,3.0,5.0,4.0,4.0
‘Continual change has ruined a great workplace and an enjoyable job. ’,Business Analyst,"Autonomy
Pay
Work life balance 
","Change implementation. Always rushed and issues after the fact never resolved.
Self imploding. 
Staff reductions in the front line replaced by back office staff with little to no experience. 
Management refuse to see/own their mistakes and continue with the change that isn’t beneficial",Recommends working here: No,Rates salary as: High,3 months ago,"Albury NSW, Australia",3.0,4.0,3.0,1.0,1.0,3.0,2.0
‘I stayed at the bank for 5 years easily because it was so easy and rewarding.’,Collections Associate.,"Work and study balance. High pay and great location. Able to move around to different departments, freedom to grow.",Learning bank jargon.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,4.0,4.0,4.0,4.0
‘More to work but less to growth’,Senior Analyst,Great work life balance if you are a permanent. Good opportunities for volunteering. Good incentives for good work.,Old tech stack. Too much redtape. Late in adopting advanced technologies.,Recommends working here: No,Rates salary as: Average,4 years ago,Sydney,3.0,4.0,3.0,3.0,3.0,4.0,3.0
"‘You have to be able to maximise the opportunity that you have, as no one else will look after you.’",Business Banker,"There are great people that works for the company, These are the guys/girls who will go beyond their duty to help and coach you.
The bank has a noble goal to be the #1 respected bank in Aus & NZ.","Decision making at the middle level can be irrational and impractical, without any clear goal.
The company can only be as good as its people. It seems to have a habit of letting go of the good staff and keeping the questionable ones.
Employees are not really empowered to make any positive impact and seems to stay at the bottom of the priority list.",Recommends working here: No,Rates salary as: Average,2 years ago,Perth,4.0,4.0,3.0,3.0,2.0,4.0,3.0
‘Great work life balance but low pay.’,Derivatives Settlement,"Good work life balance, great diversity of people",Low pay in comparison to large international banks. Internal moves between departments are hard as you can only apply for internal jobs after you have approval from your manager.,Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australien",3.0,4.0,3.0,2.0,2.0,5.0,2.0
‘Lots of opportunities’,Talent & Culture Partner,"Great professional development
Great benefits
Supportive management
Great role opportunities","Fast paced (also a positive)
Lots of restructures - although I was there for 10 years, and I enjoyed the constant change, others didn't",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, Melbourne, Auckland",5.0,4.0,5.0,5.0,5.0,4.0,5.0
‘Plenty of opportunity.’,Project Manager,Lots of opportunity to move through different parts of the organisation. Workplace flexibility with lots of opportunity to work from home or various worksites.,Change moves slowly and so does communication. Once you move up higher in the organisation it can be more about who you know than what you know.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,3.0,2.0,5.0,4.0
"‘In my 40 years of working, I have never ever worked at a place where morale was so low,  where management were so oblivious to customer and staff's needs and where you were judged not by the quality of your work, or the excellence in customer service, but’",Home Loan Specialist,None. The entire company is run by the most inadequate people I have ever had the displeasure of working with. And I have been working for over 40 years.,"Trying to keep up with the unreachable targets set by management.
Dragging myself out of bed each morning knowing that I had to go to work at Nab Broker. ",Recommends working here: No,Rates salary as: Low,1 year ago,"Docklands VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
"‘Was really good, just found the sales pressure too much, a lot of politics. Management trying to out do each other to get ahead, and all that pressure went on the front line staff. Over worked, under payed.  But if you wanted a career in the bank, they de’",Personal Banker Global Settlements Coordinator,Career progression,The ruthless nature of people trying to get ahead of one another and the crazy expectations due to that environment. Not everyone wants to be a 'vacuum salesman',Recommends working here: Yes,Rates salary as: Average,4 years ago,Melbourne,4.0,2.0,3.0,3.0,3.0,4.0,3.0
"‘NAB gave me job stability, support and the opportunity for career advancement.’",Customer Service Advisor,"Great support system, good work life balance and great opportunities for career advancement","Lower level employees sometimes feel like \""just a number\"" in a large organisation.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
‘A really enjoyable three years. ’,C&IB Projects,"Working as part of a regulatory project, we were able to get on without too much reliance on bank input.","The program had to spend a lot of time justifying its existence at times, and as the impact of the program was significant there was a huge amount of stakeholder engagement. ",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne City, VIC, Australia",4.0,5.0,4.0,4.0,4.0,5.0,4.0
‘Pretty bad.’,Sales Role,Learnt a bit about banking. Enjoyed helping customers obtain products and services.,"Terrible working conditions. You are treated unfairly. You will work up to 9 hour days and will be paid just above minimum wage. They try and flip perks of the job, however they are rather insignificant. If you have any other offer in admin or finance elsewhere, take it. NAB is a terrible place to work.",Recommends working here: No,Rates salary as: Low,3 months ago,"Docklands VIC, Australia",1.0,1.0,2.0,1.0,1.0,1.0,1.0
‘Never again will I work for this company. Chewed up and spat out.’,Campaign Central - Credit Card Specialist (inbound / Outbound Sales),"The people I trained with are amazing, you will make friends during training very fast.","Management do not care for your input, opinion or objections to help improve team progress. Team leader was never around and gave very poor direction and terminated me one morning, no warnings just called me into a meeting room and advised me my employment was terminated immediately. As I was during my probation I couldn't go for unfair dismissal.
Watch out, they will suck you in with bonus incentives yet the targets are un-reachable!",Recommends working here: No,Rates salary as: Average,3 years ago,,1.0,1.0,3.0,1.0,1.0,1.0,1.0
‘Excellent.  Friendly  place to wk and lots of opportunity   earn new things’,Business Service Consultant,"They flexible  with yours, very friendly team members and managers.  In call centre  we all ways ave competitions with the other teams , just for fun",Get onus ever end of year and sharea,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,5.0,5.0,4.0,4.0,5.0,4.0
"‘Almost everyone at NAB wants to do the right thing but is hamstrung by the technology, culture and processes in actually doing it. It seemed like almost every week a new mistake that we had made as a bank was discovered, and we madly tried to fix it. The ’",Team Leader,"NAB is a large company so there are always a lot of opportunities going around for new roles in different departments. The work-life balance focus is excellent; among the best in the industry. Diversity is great and the people are generally really good and trying their best to get things right. Management on the whole are supportive and understanding, and care about your personal issues.","Technology, culture and direction. A lot of the tech is outdated and updates seem to cause more problems than solutions. Old tools and processes mean things can take longer than they should to complete. The culture is filled with people who want to do the right thing for customer, but who know full well that the bank is not up to the task, and trips over its own shoelaces constantly. This can create a feeling of apathy, as when management announce new initiatives to improve things it is taken with a heavy grain of salt. Lack of follow through is common. Some managers are focused on their bottom line too much causing pressure to ignore the customer and milk them instead (thankfully, this is an ever shrinking percentage of management).",Recommends working here: Yes,Rates salary as: Average,9 months ago,"Docklands VIC, Australia",5.0,5.0,4.0,4.0,5.0,5.0,5.0
‘NAB is great place to work at .  People are the reason why you keep coming to work . ’,Administration Clerk,"Great environment to work at.
people leader listens to the employees feedback.
NAN  recognize each individuals differences.","Some people leader are so difficult to work with , that is challenging on how you will approach the situation. ",Recommends working here: Yes,Rates salary as: Average,3 months ago,"Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Not one I'd want to repeat.’,Analyst,Well known company can be a great experience if you are lucky to get a decent manager. Work life balance can be very good and training is pretty good.,Not a great culture if you voice your opinions. Too easy to get pidgeon holed. Salary stagnates too quickly. Management very self centric.,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,4.0,3.0,1.0,2.0,3.0,1.0
‘Excellent and will definitely work here again’,Senior Business Analyst,Fantastic culture and equal opportunity!  Interesting projects and good management support. Strong governance,Working with legacy systems,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,4.0,3.0,5.0,4.0
"‘Hard work, under-market, under appreciated (monetarily)’",Information Technology,Great team of people trying to do their very best,Business is not too supportive of Sydney based businesses or staff development. Services is in Melbourne and consists of ex-ANZ alumni. No new ideas.,Recommends working here: No,Rates salary as: Low,3 years ago,Sydney,2.0,1.0,4.0,3.0,2.0,3.0,2.0
"‘One of the worst, high pressure, poor staff culture, unreasonable KPI's and non customer centric jobs I have ever worked’",Call Centre Role,"Provide good training and customer service, ","The Managers are poor, lack understanding and will not assist their employees in any way, it's a completely KPI based environment that is borderline unhealthy and not very customer friendly. They have no understanding when it comes to personal issues that arise in life and lack any compassion in regards to their employees health and safety. They push you to get sales even if you are in a support role.",Recommends working here: No,Rates salary as: Average,6 months ago,"Rhodes NSW, Australia",1.0,1.0,1.0,1.0,3.0,2.0,1.0
‘Would never recommend’,Custoner Advisor,Good hours Mon to fri.  Large structured organisation,"Bad management. Unreasonable and unrealistic targets. Constant pressure to achieve,  very poor work life balance - one year notice for annual leave",Recommends working here: No,Rates salary as: Average,2 years ago,"Sunshine Coast, Queensland, Australia",3.0,1.0,2.0,1.0,3.0,3.0,2.0
‘Would not recommend’,Customer Service Adviser,Lots of benefits and great colleagues,Lack of care from upper management,Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,3.0,3.0,1.0
‘Invaluable experience at an Aussie BIG 4 Bank.’,Manager,"- Open and supportive people
- Opportunities to showcase Subject Matter Expertise and Leadership.
- Open to new ideas of working and improving.",Big Enterprise Challenges like VUCA.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",5.0,5.0,4.0,4.0,4.0,5.0,5.0
‘Good spent 6 months on a high pressure environment ’,Java Developer,"Good to learn new tech, not very restrictive on the tech","Poor management, and culture is not good",Recommends working here: No,Rates salary as: Average,3 months ago,"Melbourne City, VIC, Australia",3.0,2.0,3.0,2.0,3.0,4.0,3.0
‘Worst workplace’,Customer Advisor,Staff are friendly however there's a lack in diversity,"No recognition for work, regional management styles are extremely poor no work life balance sales expectations are too high and unrealistic",Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Great people. Impossible systems. ’,Consultant,Great people. Supportive team. Flexible working environment ,Poor processes with poor technology. So far behind. Continuous cutbacks in all areas. ,Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,4.0,2.0,2.0,2.0,2.0,3.0
"‘No loyalty, no thanks.  after 23 years got retrenched’",Loan Admin Assitant Supervisor,Big company....................................................,"Overworked, people you do extra and maybe you get a bonus",Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,2.0,1.0,3.0,3.0,3.0
"‘Nice, nice, nice - but easy to get stuck in a rut’",EPMO Manager,Great people focused culture,Not really all that interested in helping individuals grow in to a role.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,2.0,4.0,4.0,2.0,3.0,4.0,3.0
"‘Be humble, passionate and committed - the rewards will come!’",Regional Business Executive - Nabbusiness,A great business bank - an awesome opportunity to learn so much about the business world and meet so many inspiring clients.,"Technology - like all large corporates, they are struggling to keep up in this space.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Orange NSW, Australia",4.0,4.0,5.0,4.0,4.0,5.0,5.0
‘Worst place to work’,Adviser,Nothing was good there. People Leader only favour certain people. No training if someone is lagging behind.,Talking to right person. ,Recommends working here: No,Rates salary as: Low,6 months ago,"Wantirna South VIC, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0
